,Compound,Date,Negative,Neutral,Positive,Tweet,Tweets Ago,User
413,0.0258,Thu Dec 14 20:22:06 +0000 2017,0.891,0.0,0.109,"#NetNeutrality: What is it, and why does it matter? https://t.co/tABVoaZKAL",14,@BBCWorld
414,-0.631,Thu Dec 14 20:02:59 +0000 2017,0.828,0.172,0.0,"RT @BBCNorthAmerica: Roy Moore won't concede after the Alabama election, but he will list off what is wrong with America

https://t.co/ro2J…",15,@BBCWorld
415,0.0,Thu Dec 14 19:38:37 +0000 2017,1.0,0.0,0.0,"RT @amolrajanBBC: My blog on Disney-Fox coming soon. Meantime:
1/ This is the most humble day of Rupert's life!.
2/ This deal ain't done. M…",16,@BBCWorld
416,0.4215,Thu Dec 14 19:37:57 +0000 2017,0.811,0.0,0.189,"RT @BBC_HaveYourSay: Bunny saved from California wildfire is bouncing back to health ? 
https://t.co/CM0ahX9XDa",17,@BBCWorld
417,0.0,Thu Dec 14 19:24:41 +0000 2017,1.0,0.0,0.0,RT @DaveLeeBBC: What does the general American public know about net neutrality? Perhaps more than you'd think. Here's @CMG_BBC's tape: htt…,18,@BBCWorld
418,0.3818,Thu Dec 14 18:35:49 +0000 2017,0.825,0.0,0.175,RT @BBCBreaking: US regulator votes to ease restrictions that prevent internet providers prioritising one company's data over another https…,19,@BBCWorld
419,-0.2023,Thu Dec 14 18:14:22 +0000 2017,0.816,0.184,0.0,Iran supplied Yemen rebels with ballistic missile - US https://t.co/aZQmI9uaui,20,@BBCWorld
420,-0.5994,Thu Dec 14 17:44:52 +0000 2017,0.62,0.38,0.0,Defiant Roy Moore refuses to concede after Alabama defeat https://t.co/4HO2oi9zOF,21,@BBCWorld
421,0.0,Thu Dec 14 16:58:19 +0000 2017,1.0,0.0,0.0,RT @BBCNewsGraphics: What's Walt Disney getting for its $52bn? https://t.co/I1TCrjzUJ8 https://t.co/2MmSvbggAx,22,@BBCWorld
422,-0.7351,Thu Dec 14 16:55:28 +0000 2017,0.492,0.508,0.0,French school bus in fatal train crash https://t.co/6WKilAdtVz,23,@BBCWorld
423,0.2023,Thu Dec 14 16:52:36 +0000 2017,0.833,0.0,0.167,Is size important when it comes to wine glasses? https://t.co/iRLMaZho5R,24,@BBCWorld
424,-0.4588,Thu Dec 14 16:44:40 +0000 2017,0.692,0.308,0.0,Omarosa Manigault Newman denies being dragged out of White House https://t.co/14TvDzMWDg,25,@BBCWorld
425,-0.128,Thu Dec 14 16:05:08 +0000 2017,0.824,0.176,0.0,Kazakhstan coal miners carry out strike underground https://t.co/ZS0cRMPbdb,26,@BBCWorld
426,0.0,Thu Dec 14 15:50:33 +0000 2017,1.0,0.0,0.0,Roy Moore says Alabama election 'tainted' by outside groups https://t.co/EqfoMZVZhb,27,@BBCWorld
427,0.0,Thu Dec 14 15:50:32 +0000 2017,1.0,0.0,0.0,Zimbabwe's Mnangagwa seeks end to Western sanctions https://t.co/jKuuzO7Wtl,28,@BBCWorld
428,0.5719,Thu Dec 14 15:42:45 +0000 2017,0.619,0.0,0.381,Pitch Perfect 3 gets pre-Christmas UK release https://t.co/ymEXipjuvW,29,@BBCWorld
429,-0.6249,Thu Dec 14 15:28:23 +0000 2017,0.328,0.672,0.0,Racism row https://t.co/TusutKu4ja,30,@BBCWorld
430,0.3182,Thu Dec 14 15:25:34 +0000 2017,0.905,0.0,0.095,RT @BBC_HaveYourSay: Are you under 25 and sleeping on a friend’s sofa because you don't have anywhere else to go? Please @ reply your exper…,31,@BBCWorld
431,-0.5106,Thu Dec 14 15:03:41 +0000 2017,0.68,0.32,0.0,Niki Austrian airline failure strands many passengers https://t.co/bZzKKKBBvq,32,@BBCWorld
432,0.4215,Thu Dec 14 14:28:24 +0000 2017,0.872,0.0,0.128,"RT @BBC_HaveYourSay: Visitors hoping to see a display of ""dancing butterflies"" in China actually saw plastic ones attached to sticks ?
http…",33,@BBCWorld
433,0.0,Thu Dec 14 13:43:19 +0000 2017,1.0,0.0,0.0,Airbus A380 draws giant Christmas tree over Germany https://t.co/dRKi8HVyfp,34,@BBCWorld
434,-0.4588,Thu Dec 14 13:25:43 +0000 2017,0.7,0.3,0.0,Bollywood star faces eviction from Paris apartment https://t.co/fqAyYMY2yo,35,@BBCWorld
435,0.0,Thu Dec 14 12:53:48 +0000 2017,1.0,0.0,0.0,"RT @BBCMonitoring: The #PutinPresser is over, clocking in at about 3 hours, 40 minutes. https://t.co/F0ampGTUAf",36,@BBCWorld
436,0.0,Thu Dec 14 12:12:43 +0000 2017,1.0,0.0,0.0,EU leaders wrestle with migrant quotas at summit https://t.co/lviJOsIFaQ,37,@BBCWorld
437,0.0,Thu Dec 14 12:12:40 +0000 2017,1.0,0.0,0.0,Walt Disney buys Murdoch's Fox for $52bn https://t.co/OvASSmvdjX,38,@BBCWorld
438,-0.3182,Thu Dec 14 11:33:12 +0000 2017,0.483,0.303,0.214,Joe Biden comforts John McCain's daughter over cancer https://t.co/20xMuafVfr,39,@BBCWorld
439,-0.1779,Thu Dec 14 11:23:25 +0000 2017,0.825,0.175,0.0,Harry Potter gets a weird new chapter from a computer https://t.co/IX7YcJ3ir3,40,@BBCWorld
440,0.0,Thu Dec 14 11:17:25 +0000 2017,1.0,0.0,0.0,Colombia's main gang declares unilateral ceasefire https://t.co/S54jqlh8zI,41,@BBCWorld
441,-0.34,Thu Dec 14 11:07:14 +0000 2017,0.789,0.211,0.0,Israel hits Hamas targets in Gaza after rocket fire https://t.co/K0lCEP6Yqs,42,@BBCWorld
442,-0.7506,Thu Dec 14 11:03:46 +0000 2017,0.556,0.444,0.0,Putin: Trump opponents harm US with 'invented' Russia scandal https://t.co/c1YWyP5ZBx,43,@BBCWorld
443,-0.5106,Thu Dec 14 10:53:29 +0000 2017,0.432,0.373,0.195,India happiness minister sought as murder suspect in Madhya Pradesh https://t.co/eL4m4aKGC5,44,@BBCWorld
444,0.0,Thu Dec 14 10:50:03 +0000 2017,1.0,0.0,0.0,Catalonia election: The bare facts https://t.co/Ofl5Tai5iZ,45,@BBCWorld
445,0.3818,Thu Dec 14 10:23:21 +0000 2017,0.822,0.0,0.178,"RT @BBCMonitoring: President Putin says Russia's economic growth is ""an obvious fact"". #PutinPresser",46,@BBCWorld
446,-0.8402,Thu Dec 14 09:47:46 +0000 2017,0.4,0.6,0.0,India 'religious murder' case: Donations for suspect blocked https://t.co/xgqhpLKC21,47,@BBCWorld
447,0.0,Thu Dec 14 09:36:55 +0000 2017,1.0,0.0,0.0,Ukraine to broadcast to Crimean Tatars https://t.co/AeQW6vOGoZ,48,@BBCWorld
448,-0.8402,Thu Dec 14 09:18:20 +0000 2017,0.467,0.533,0.0,Somalia suicide bomber kills police at Mogadishu academy https://t.co/GqPECkMQzl,49,@BBCWorld
449,0.0,Thu Dec 14 09:11:25 +0000 2017,1.0,0.0,0.0,Filmmaker Morgan Spurlock confesses to sexual misconduct https://t.co/TAHx80zR4h,50,@BBCWorld
450,0.0,Thu Dec 14 08:08:43 +0000 2017,1.0,0.0,0.0,"Sexual allegations made by actress and producer Salma Hayek are ""not accurate"" - a Harvey Weinstein spokesperson di… https://t.co/ZDQqc2B7T0",51,@BBCWorld
451,0.0,Thu Dec 14 08:00:31 +0000 2017,1.0,0.0,0.0,How Greenland would look without its ice sheet https://t.co/tR8m45OhY9,52,@BBCWorld
452,0.0,Thu Dec 14 07:04:41 +0000 2017,1.0,0.0,0.0,'Someone finally listened' https://t.co/jNhtKXpeJP,53,@BBCWorld
453,0.0,Thu Dec 14 06:36:33 +0000 2017,1.0,0.0,0.0,'Flat-chested' K-pop star responds to 'cruel' body comments https://t.co/SQeEnFajkg,54,@BBCWorld
454,0.4019,Thu Dec 14 06:32:51 +0000 2017,0.787,0.0,0.213,Delhi zoo hosts party for Rita the chimp aged 57 https://t.co/SBEJBYDbHV,55,@BBCWorld
455,0.0,Thu Dec 14 06:18:49 +0000 2017,1.0,0.0,0.0,On the election trail with Gujarat's women bikers https://t.co/ji2icrfkNj,56,@BBCWorld
456,0.0,Thu Dec 14 06:12:02 +0000 2017,1.0,0.0,0.0,China meets Australian ambassador amid 'influence' debate https://t.co/lsRLTLD44F,57,@BBCWorld
457,0.4588,Thu Dec 14 06:05:06 +0000 2017,0.75,0.0,0.25,China's central bank raises interest rates after Fed rise https://t.co/O9WEOw7oMJ,58,@BBCWorld
458,0.0,Thu Dec 14 05:58:01 +0000 2017,1.0,0.0,0.0,Penis cliffhanger is New Zealand quote of the year https://t.co/MQXhicPQ2W,59,@BBCWorld
459,-0.8625,Thu Dec 14 05:45:55 +0000 2017,0.677,0.323,0.0,"RT @BBCBreaking: Medecins Sans Frontieres estimates that 6,700 Rohingya were killed in Myanmar in the first month of violence. https://t.co…",60,@BBCWorld
460,-0.6705,Thu Dec 14 05:20:14 +0000 2017,0.667,0.333,0.0,"MSF estimates more than 6,700 Rohingya killed in Myanmar https://t.co/Qp9cARchM0",61,@BBCWorld
461,-0.5859,Thu Dec 14 04:35:10 +0000 2017,0.725,0.275,0.0,Kentucky politician takes his own life after sex assault allegation https://t.co/NzLpQJ0JR4,62,@BBCWorld
462,0.0,Thu Dec 14 03:45:21 +0000 2017,1.0,0.0,0.0,"RT @SallyBundockBBC: What should #Meghan buy for the #Queen this Christmas? Suggestions to #BBCTheBriefing - see you at 0500 GMT.
https://t…",63,@BBCWorld
463,-0.4767,Thu Dec 14 03:25:36 +0000 2017,0.479,0.353,0.168,How forced marriage saved a US defector in North Korea: https://t.co/yDAU14BGsV https://t.co/bXmD6aMQUp,64,@BBCWorld
464,-0.6114,Thu Dec 14 03:20:38 +0000 2017,0.834,0.166,0.0,"RT @BBCNewsAsia: This K-pop star is DONE with hate about her 'flat chest': https://t.co/BLOFjGp13P

You do you, Amber Liu! @llama_ajol http…",65,@BBCWorld
465,-0.5574,Thu Dec 14 03:13:15 +0000 2017,0.662,0.338,0.0,"White House contradicts Tillerson on North Korea, adding to confusion https://t.co/Xz50dABV4l",66,@BBCWorld
466,-0.4939,Thu Dec 14 02:50:36 +0000 2017,0.652,0.348,0.0,Four jailed over Ed Sheeran forgery https://t.co/4vyk7SnQPT,67,@BBCWorld
467,0.8955,Thu Dec 14 02:01:21 +0000 2017,0.597,0.0,0.403,"RT @BBCNewsAsia: India's oldest chimpanzee is gearing up for a grand birthday bash in Delhi! 

Happy birthday, lovely Rita: https://t.co/bo…",68,@BBCWorld
